State,Year,Quarter,District,Registered_User,App_Opens,Region
Himachal Pradesh,2023,2,Chamba,130138,20483795,Northern Region
Himachal Pradesh,2023,2,Kinnaur,35750,4429845,Northern Region
Himachal Pradesh,2023,3,Solan,544140,15515029,Northern Region
Himachal Pradesh,2023,3,Sirmaur,203991,20738993,Northern Region
Himachal Pradesh,2023,3,Shimla,348966,34527328,Northern Region
Himachal Pradesh,2023,3,Bilaspur,136648,7854641,Northern Region
Himachal Pradesh,2023,3,Hamirpur,189913,4306827,Northern Region
Himachal Pradesh,2023,3,Una,175125,6997750,Northern Region
Himachal Pradesh,2023,3,Kangra,530786,21202374,Northern Region
Himachal Pradesh,2023,3,Kullu,184280,14695988,Northern Region
Himachal Pradesh,2023,3,Mandi,322502,21231120,Northern Region
Himachal Pradesh,2023,3,Lahul and Spiti,6980,7183767,Northern Region
Himachal Pradesh,2023,3,Chamba,135482,29709982,Northern Region
Himachal Pradesh,2023,3,Kinnaur,37233,5343978,Northern Region
Himachal Pradesh,2023,4,Solan,565485,32407288,Northern Region
Himachal Pradesh,2023,4,Sirmaur,212088,12326132,Northern Region
Himachal Pradesh,2023,4,Shimla,362109,20830595,Northern Region
Himachal Pradesh,2023,4,Bilaspur,141779,6911776,Northern Region
Himachal Pradesh,2023,4,Hamirpur,197499,9176614,Northern Region
Himachal Pradesh,2023,4,Una,181977,9900726,Northern Region
Himachal Pradesh,2023,4,Kangra,551176,34871733,Northern Region
Himachal Pradesh,2023,4,Kullu,191029,10674145,Northern Region
Himachal Pradesh,2023,4,Mandi,335088,17026983,Northern Region
Himachal Pradesh,2023,4,Lahul and Spiti,7231,739710,Northern Region
Himachal Pradesh,2023,4,Chamba,140790,6861147,Northern Region
Himachal Pradesh,2023,4,Kinnaur,38701,1967624,Northern Region
Jammu and Kashmir,2023,1,Muzaffarabad,622,1000008,Northern Region
Jammu and Kashmir,2023,1,Doda,43097,11147268,Northern Region
Jammu and Kashmir,2023,1,Samba,85114,4890989,Northern Region
Jammu and Kashmir,2023,1,Mirpur,8495,2786174,Northern Region
Jammu and Kashmir,2023,1,Srinagar,167765,1977179,Northern Region
Jammu and Kashmir,2023,1,Baramulla,144514,6961193,Northern Region
Jammu and Kashmir,2023,1,Jammu,485903,17150597,Northern Region
Jammu and Kashmir,2023,1,Ganderbal,35514,2023040,Northern Region
Jammu and Kashmir,2023,1,Udhampur,94792,11747882,Northern Region
Jammu and Kashmir,2023,1,Bandipore,39106,2724864,Northern Region
Jammu and Kashmir,2023,1,Reasi,44602,8133522,Northern Region
Jammu and Kashmir,2023,1,Shopian,26874,1553342,Northern Region
Jammu and Kashmir,2023,1,Poonch,46382,7586998,Northern Region
Jammu and Kashmir,2023,1,Kathua,100962,12383545,Northern Region
Jammu and Kashmir,2023,1,Kishtwar,19740,6574667,Northern Region
Jammu and Kashmir,2023,1,Pulwama,74016,3500620,Northern Region
Jammu and Kashmir,2023,1,Ramban,27571,4925109,Northern Region
Jammu and Kashmir,2023,1,Rajouri,76256,10780591,Northern Region
Jammu and Kashmir,2023,1,Kulgam,51100,1477596,Northern Region
Jammu and Kashmir,2023,1,Budgam,107555,2252134,Northern Region
Jammu and Kashmir,2023,1,Anantnag,97227,5022207,Northern Region
Jammu and Kashmir,2023,1,Kupwara,95832,8229186,Northern Region
Jammu and Kashmir,2023,2,Muzaffarabad,662,1797035,Northern Region
Jammu and Kashmir,2023,2,Doda,45198,14803755,Northern Region
Jammu and Kashmir,2023,2,Samba,88654,7451923,Northern Region
Jammu and Kashmir,2023,2,Mirpur,8965,3302134,Northern Region
Jammu and Kashmir,2023,2,Srinagar,174167,4390729,Northern Region
Jammu and Kashmir,2023,2,Baramulla,150753,13182607,Northern Region
Jammu and Kashmir,2023,2,Jammu,504935,21998444,Northern Region
Jammu and Kashmir,2023,2,Ganderbal,37109,5938343,Northern Region
Jammu and Kashmir,2023,2,Udhampur,98918,14432069,Northern Region
Jammu and Kashmir,2023,2,Bandipore,40834,5945066,Northern Region
Jammu and Kashmir,2023,2,Reasi,46697,12126106,Northern Region
Jammu and Kashmir,2023,2,Shopian,28192,2327470,Northern Region
Jammu and Kashmir,2023,2,Poonch,48610,14965536,Northern Region
Jammu and Kashmir,2023,2,Kathua,105650,16685906,Northern Region
Jammu and Kashmir,2023,2,Kishtwar,20624,8082588,Northern Region
Jammu and Kashmir,2023,2,Pulwama,77212,6621358,Northern Region
Jammu and Kashmir,2023,2,Ramban,28867,9065962,Northern Region
Jammu and Kashmir,2023,2,Rajouri,79836,14149295,Northern Region
Jammu and Kashmir,2023,2,Kulgam,53421,3660631,Northern Region
Jammu and Kashmir,2023,2,Budgam,112096,5764744,Northern Region
Jammu and Kashmir,2023,2,Anantnag,101512,9456616,Northern Region
Jammu and Kashmir,2023,2,Kupwara,100220,13100824,Northern Region
Jammu and Kashmir,2023,3,Muzaffarabad,689,2388963,Northern Region
Jammu and Kashmir,2023,3,Doda,47141,18908548,Northern Region
Jammu and Kashmir,2023,3,Samba,92315,8671389,Northern Region
Jammu and Kashmir,2023,3,Mirpur,9360,11247923,Northern Region
Jammu and Kashmir,2023,3,Srinagar,180872,2136209,Northern Region
Jammu and Kashmir,2023,3,Baramulla,156673,23933296,Northern Region
Jammu and Kashmir,2023,3,Jammu,524726,20471797,Northern Region
Jammu and Kashmir,2023,3,Ganderbal,38539,11412437,Northern Region
Jammu and Kashmir,2023,3,Udhampur,103054,19829111,Northern Region
Jammu and Kashmir,2023,3,Bandipore,42437,4574495,Northern Region
Jammu and Kashmir,2023,3,Reasi,48709,16244706,Northern Region
Jammu and Kashmir,2023,3,Shopian,29274,6868446,Northern Region
Jammu and Kashmir,2023,3,Poonch,50716,16670040,Northern Region
Jammu and Kashmir,2023,3,Kathua,110005,28520026,Northern Region
Jammu and Kashmir,2023,3,Kishtwar,21550,6707170,Northern Region
Jammu and Kashmir,2023,3,Pulwama,80258,8748278,Northern Region
Jammu and Kashmir,2023,3,Ramban,30080,11185754,Northern Region
Jammu and Kashmir,2023,3,Rajouri,83335,15685000,Northern Region
Jammu and Kashmir,2023,3,Kulgam,55512,7432705,Northern Region
Jammu and Kashmir,2023,3,Budgam,116523,8284840,Northern Region
Jammu and Kashmir,2023,3,Anantnag,105459,20036656,Northern Region
Jammu and Kashmir,2023,3,Kupwara,104220,13247040,Northern Region
Jammu and Kashmir,2023,4,Muzaffarabad,727,134776,Northern Region
Jammu and Kashmir,2023,4,Doda,49155,6594941,Northern Region
Jammu and Kashmir,2023,4,Samba,95819,9139176,Northern Region
Jammu and Kashmir,2023,4,Mirpur,9741,1068794,Northern Region
Jammu and Kashmir,2023,4,Srinagar,187378,13562789,Northern Region
Jammu and Kashmir,2023,4,Baramulla,162749,15028233,Northern Region
Jammu and Kashmir,2023,4,Jammu,542942,37944698,Northern Region
Jammu and Kashmir,2023,4,Ganderbal,40098,4083127,Northern Region
Jammu and Kashmir,2023,4,Udhampur,106838,8913483,Northern Region
Jammu and Kashmir,2023,4,Bandipore,44134,3278743,Northern Region
Jammu and Kashmir,2023,4,Reasi,50544,5843750,Northern Region
Jammu and Kashmir,2023,4,Shopian,30546,4911785,Northern Region
Jammu and Kashmir,2023,4,Poonch,52687,5141027,Northern Region
Jammu and Kashmir,2023,4,Kathua,114338,11304316,Northern Region
Jammu and Kashmir,2023,4,Kishtwar,22442,2493713,Northern Region
Jammu and Kashmir,2023,4,Pulwama,83442,7311732,Northern Region
Jammu and Kashmir,2023,4,Ramban,31241,3929381,Northern Region
Jammu and Kashmir,2023,4,Rajouri,86618,7493563,Northern Region
Jammu and Kashmir,2023,4,Kulgam,57794,6883177,Northern Region
Jammu and Kashmir,2023,4,Budgam,121095,10016156,Northern Region
Jammu and Kashmir,2023,4,Anantnag,109642,11750992,Northern Region
Jammu and Kashmir,2023,4,Kupwara,108196,9474510,Northern Region
Jharkhand,2023,1,Ramgarh,350515,15239505,Eastern Region
Jharkhand,2023,1,Ranchi,1361772,41066213,Eastern Region
Jharkhand,2023,1,East Singhbhum,886341,22125227,Eastern Region
Jharkhand,2023,1,Jamtara,158873,11422150,Eastern Region
Jharkhand,2023,1,Dumka,173744,24800718,Eastern Region
Jharkhand,2023,1,Koderma,202708,15780441,Eastern Region
Jharkhand,2023,1,Hazaribagh,596924,48311195,Eastern Region
Jharkhand,2023,1,Simdega,50284,19471753,Eastern Region
Jharkhand,2023,1,Garhwa,231592,40554242,Eastern Region
Jharkhand,2023,1,Saraikela Kharsawan,285388,19211438,Eastern Region
Jharkhand,2023,1,Gumla,96678,29088085,Eastern Region
Jharkhand,2023,1,Chatra,175497,38860284,Eastern Region
Jharkhand,2023,1,Khunti,57273,13918508,Eastern Region
Jharkhand,2023,1,Dhanbad,1056568,11181343,Eastern Region
Jharkhand,2023,1,Godda,192482,12544271,Eastern Region
Jharkhand,2023,1,Deoghar,463198,16488188,Eastern Region
Jharkhand,2023,1,Palamu,412757,36303427,Eastern Region
Jharkhand,2023,1,Latehar,111783,30373225,Eastern Region
Jharkhand,2023,1,West Singhbhum,192587,31221302,Eastern Region
Jharkhand,2023,1,Pakur,88874,12368665,Eastern Region
Jharkhand,2023,1,Lohardaga,73158,9332675,Eastern Region
Jharkhand,2023,1,Sahebganj,146749,13252758,Eastern Region
Jharkhand,2023,1,Giridih,477295,50753258,Eastern Region
Jharkhand,2023,1,Bokaro,766067,22139996,Eastern Region
Jharkhand,2023,2,Ramgarh,365384,16319574,Eastern Region
Jharkhand,2023,2,Ranchi,1415752,41679356,Eastern Region
Jharkhand,2023,2,East Singhbhum,921184,25371711,Eastern Region
Jharkhand,2023,2,Jamtara,166266,12814193,Eastern Region
Jharkhand,2023,2,Dumka,182147,29341172,Eastern Region
Jharkhand,2023,2,Koderma,211857,17164059,Eastern Region
Jharkhand,2023,2,Hazaribagh,622872,49724075,Eastern Region
Jharkhand,2023,2,Simdega,52857,22239498,Eastern Region
Jharkhand,2023,2,Garhwa,243169,49125968,Eastern Region
Jharkhand,2023,2,Saraikela Kharsawan,297520,22030787,Eastern Region
Jharkhand,2023,2,Gumla,101619,31044844,Eastern Region
Jharkhand,2023,2,Chatra,183804,37978482,Eastern Region
Jharkhand,2023,2,Khunti,60069,14349925,Eastern Region
Jharkhand,2023,2,Dhanbad,1099543,11202610,Eastern Region
Jharkhand,2023,2,Godda,201562,17000703,Eastern Region
Jharkhand,2023,2,Deoghar,483926,19517187,Eastern Region
Jharkhand,2023,2,Palamu,431928,46914586,Eastern Region
Jharkhand,2023,2,Latehar,117221,39611972,Eastern Region
Jharkhand,2023,2,West Singhbhum,201511,33666498,Eastern Region
Jharkhand,2023,2,Pakur,93140,13349802,Eastern Region
Jharkhand,2023,2,Lohardaga,76680,9700229,Eastern Region
Jharkhand,2023,2,Sahebganj,153488,13121883,Eastern Region
Jharkhand,2023,2,Giridih,499487,58745448,Eastern Region
Jharkhand,2023,2,Bokaro,797723,25105380,Eastern Region
Jharkhand,2023,3,Ramgarh,380913,9899414,Eastern Region
Jharkhand,2023,3,Ranchi,1472886,55440582,Eastern Region
Jharkhand,2023,3,East Singhbhum,958456,42026632,Eastern Region
Jharkhand,2023,3,Jamtara,173498,22619218,Eastern Region
Jharkhand,2023,3,Dumka,190160,45668218,Eastern Region
Jharkhand,2023,3,Koderma,220988,9068914,Eastern Region
Jharkhand,2023,3,Hazaribagh,649586,47182119,Eastern Region
Jharkhand,2023,3,Simdega,55481,25050618,Eastern Region
Jharkhand,2023,3,Garhwa,254154,39658227,Eastern Region
Jharkhand,2023,3,Saraikela Kharsawan,310059,32231599,Eastern Region
Jharkhand,2023,3,Gumla,106420,50103600,Eastern Region
Jharkhand,2023,3,Chatra,191842,39962720,Eastern Region
Jharkhand,2023,3,Khunti,62864,30330065,Eastern Region
Jharkhand,2023,3,Dhanbad,1145055,14592462,Eastern Region
Jharkhand,2023,3,Godda,210344,20441010,Eastern Region
Jharkhand,2023,3,Deoghar,504651,34377461,Eastern Region
Jharkhand,2023,3,Palamu,450874,43056724,Eastern Region
Jharkhand,2023,3,Latehar,122612,47237476,Eastern Region
Jharkhand,2023,3,West Singhbhum,210492,49014382,Eastern Region
Jharkhand,2023,3,Pakur,97349,21842951,Eastern Region
Jharkhand,2023,3,Lohardaga,80150,12132563,Eastern Region
Jharkhand,2023,3,Sahebganj,160172,23188323,Eastern Region
Jharkhand,2023,3,Giridih,520993,60773568,Eastern Region
Jharkhand,2023,3,Bokaro,830731,30618390,Eastern Region
Jharkhand,2023,4,Ramgarh,395054,18157167,Eastern Region
Jharkhand,2023,4,Ranchi,1524444,90537366,Eastern Region
Jharkhand,2023,4,East Singhbhum,992524,46157944,Eastern Region
Jharkhand,2023,4,Jamtara,180329,12440263,Eastern Region
Jharkhand,2023,4,Dumka,197351,19244829,Eastern Region
Jharkhand,2023,4,Koderma,229508,16845132,Eastern Region
Jharkhand,2023,4,Hazaribagh,673853,43167291,Eastern Region
Jharkhand,2023,4,Simdega,57761,6652070,Eastern Region
Jharkhand,2023,4,Garhwa,264220,22085388,Eastern Region
Jharkhand,2023,4,Saraikela Kharsawan,321437,20201276,Eastern Region
Jharkhand,2023,4,Gumla,110603,12417527,Eastern Region
Jharkhand,2023,4,Chatra,199347,17550720,Eastern Region
Jharkhand,2023,4,Khunti,65321,6414356,Eastern Region
Jharkhand,2023,4,Dhanbad,1186497,54893507,Eastern Region
Jharkhand,2023,4,Godda,218322,17814436,Eastern Region
Jharkhand,2023,4,Deoghar,523947,51187846,Eastern Region
Jharkhand,2023,4,Palamu,468199,33574917,Eastern Region
Jharkhand,2023,4,Latehar,127321,13661227,Eastern Region
Jharkhand,2023,4,West Singhbhum,218509,16560951,Eastern Region
Jharkhand,2023,4,Pakur,101169,15414704,Eastern Region
Jharkhand,2023,4,Lohardaga,83263,8156284,Eastern Region
Jharkhand,2023,4,Sahebganj,166249,18962318,Eastern Region
Jharkhand,2023,4,Giridih,540555,46746150,Eastern Region
Jharkhand,2023,4,Bokaro,861553,49709379,Eastern Region
Karnataka,2023,1,Mysuru,1698270,90161448,Southern Region
Karnataka,2023,1,Chitradurga,577276,113201382,Southern Region
Karnataka,2023,1,Kalaburagi,954489,127885464,Southern Region
Karnataka,2023,1,Ramanagara,615896,59493340,Southern Region
Karnataka,2023,1,Mandya,727044,76581612,Southern Region
Karnataka,2023,1,Kodagu,237585,41570834,Southern Region
Karnataka,2023,1,Chikkamagaluru,459072,92973020,Southern Region
Karnataka,2023,1,Haveri,473622,66564417,Southern Region
Karnataka,2023,1,Ballari,1129725,97207505,Southern Region
Karnataka,2023,1,Belagavi,1785167,175385020,Southern Region
Karnataka,2023,1,Kolar,847439,53202056,Southern Region
Karnataka,2023,1,Uttara Kannada,540413,75109453,Southern Region
Karnataka,2023,1,Tumakuru,1169009,167953401,Southern Region
Karnataka,2023,1,Yadgir,306691,62015727,Southern Region
Karnataka,2023,1,Bengaluru Urban,15290372,116442486,Southern Region
Karnataka,2023,1,Chikkaballapura,593235,60081192,Southern Region
Karnataka,2023,1,Davanagere,802829,73247103,Southern Region
Karnataka,2023,1,Bagalkote,716409,88033550,Southern Region
Karnataka,2023,1,Vijayapura,865920,131690212,Southern Region
Karnataka,2023,1,Koppal,464500,77932820,Southern Region
Karnataka,2023,1,Bidar,657828,77934973,Southern Region
Karnataka,2023,1,Bengaluru Rural,1012098,25835126,Southern Region
Karnataka,2023,1,Raichur,686370,98007401,Southern Region
Karnataka,2023,1,Chamarajanagara,277848,56831393,Southern Region
Karnataka,2023,1,Dakshina Kannada,1159914,38770742,Southern Region
Karnataka,2023,1,Hassan,778649,113958295,Southern Region
Karnataka,2023,1,Dharwad,1121054,45460764,Southern Region
Karnataka,2023,1,Shivamogga,776127,111399847,Southern Region
Karnataka,2023,1,Udupi,596396,31444575,Southern Region
Karnataka,2023,1,Gadag,360179,51650130,Southern Region
Karnataka,2023,2,Mysuru,1762422,94585344,Southern Region
Karnataka,2023,2,Chitradurga,602604,114330700,Southern Region
Karnataka,2023,2,Kalaburagi,994209,123700970,Southern Region
Karnataka,2023,2,Ramanagara,640873,62650300,Southern Region
Karnataka,2023,2,Mandya,757769,71305905,Southern Region
Karnataka,2023,2,Kodagu,247271,39151365,Southern Region
Karnataka,2023,2,Chikkamagaluru,478558,97585935,Southern Region
Karnataka,2023,2,Haveri,494417,66268211,Southern Region
Karnataka,2023,2,Ballari,1176489,105780552,Southern Region
Karnataka,2023,2,Belagavi,1857344,175115603,Southern Region
Karnataka,2023,2,Kolar,882083,42821050,Southern Region
Karnataka,2023,2,Uttara Kannada,562688,73290486,Southern Region
Karnataka,2023,2,Tumakuru,1217798,162505361,Southern Region
Karnataka,2023,2,Yadgir,320726,67126342,Southern Region
Karnataka,2023,2,Bengaluru Urban,15812243,109050334,Southern Region
Karnataka,2023,2,Chikkaballapura,618312,58263816,Southern Region
Karnataka,2023,2,Davanagere,835923,83984294,Southern Region
Karnataka,2023,2,Bagalkote,746402,89087339,Southern Region
Karnataka,2023,2,Vijayapura,903119,136963174,Southern Region
Karnataka,2023,2,Koppal,484678,86475486,Southern Region
Karnataka,2023,2,Bidar,685705,78127731,Southern Region
Karnataka,2023,2,Bengaluru Rural,1051872,26709014,Southern Region
Karnataka,2023,2,Raichur,716341,100745658,Southern Region
Karnataka,2023,2,Chamarajanagara,290061,60958111,Southern Region
Karnataka,2023,2,Dakshina Kannada,1203271,43505507,Southern Region
Karnataka,2023,2,Hassan,811766,111902953,Southern Region
Karnataka,2023,2,Dharwad,1163908,44016905,Southern Region
Karnataka,2023,2,Shivamogga,807865,108008641,Southern Region
Karnataka,2023,2,Udupi,619756,32967508,Southern Region
Karnataka,2023,2,Gadag,375841,54592170,Southern Region
Karnataka,2023,3,Mysuru,1828718,84878465,Southern Region
Karnataka,2023,3,Chitradurga,627912,90300540,Southern Region
Karnataka,2023,3,Kalaburagi,1035286,117955918,Southern Region
Karnataka,2023,3,Ramanagara,666449,51460417,Southern Region
Karnataka,2023,3,Mandya,787757,60535905,Southern Region
Karnataka,2023,3,Kodagu,256757,56927932,Southern Region
Karnataka,2023,3,Chikkamagaluru,497918,71721597,Southern Region
Karnataka,2023,3,Haveri,515508,67875245,Southern Region
Karnataka,2023,3,Ballari,1225188,92275079,Southern Region
Karnataka,2023,3,Belagavi,1932291,184999352,Southern Region
Karnataka,2023,3,Kolar,918103,34428376,Southern Region
Karnataka,2023,3,Uttara Kannada,585835,53330016,Southern Region
Karnataka,2023,3,Tumakuru,1266959,127607098,Southern Region
Karnataka,2023,3,Yadgir,334813,64097492,Southern Region
Karnataka,2023,3,Bengaluru Urban,16382332,111010006,Southern Region
Karnataka,2023,3,Chikkaballapura,643678,97937729,Southern Region
Karnataka,2023,3,Davanagere,869642,67188321,Southern Region
Karnataka,2023,3,Bagalkote,777716,72453215,Southern Region
Karnataka,2023,3,Vijayapura,940972,124730680,Southern Region
Karnataka,2023,3,Koppal,504941,74560969,Southern Region
Karnataka,2023,3,Bidar,714233,55882623,Southern Region
Karnataka,2023,3,Bengaluru Rural,1093777,28830150,Southern Region
Karnataka,2023,3,Raichur,747336,85129518,Southern Region
Karnataka,2023,3,Chamarajanagara,301691,53893330,Southern Region
Karnataka,2023,3,Dakshina Kannada,1248816,35478063,Southern Region
Karnataka,2023,3,Hassan,844387,86591917,Southern Region
Karnataka,2023,3,Dharwad,1209368,50226620,Southern Region
Karnataka,2023,3,Shivamogga,840215,100104985,Southern Region
Karnataka,2023,3,Udupi,644187,30256477,Southern Region
Karnataka,2023,3,Gadag,391605,51721249,Southern Region
Karnataka,2023,4,Mysuru,1890549,128953830,Southern Region
Karnataka,2023,4,Chitradurga,652015,44027205,Southern Region
Karnataka,2023,4,Kalaburagi,1074402,78060424,Southern Region
Karnataka,2023,4,Ramanagara,690314,54228556,Southern Region
Karnataka,2023,4,Mandya,816622,64601628,Southern Region
Karnataka,2023,4,Kodagu,266025,22657043,Southern Region
Karnataka,2023,4,Chikkamagaluru,515983,27807022,Southern Region
Karnataka,2023,4,Haveri,535575,61682630,Southern Region
Karnataka,2023,4,Ballari,1271327,72152002,Southern Region
Karnataka,2023,4,Belagavi,2003090,128867053,Southern Region
Karnataka,2023,4,Kolar,951768,49337022,Southern Region
Karnataka,2023,4,Uttara Kannada,607938,43459685,Southern Region
Karnataka,2023,4,Tumakuru,1312600,76881699,Southern Region
Karnataka,2023,4,Yadgir,348157,24317900,Southern Region
Karnataka,2023,4,Bengaluru Urban,16895567,906189487,Southern Region
Karnataka,2023,4,Chikkaballapura,667029,53659073,Southern Region
Karnataka,2023,4,Davanagere,901602,60927542,Southern Region
Karnataka,2023,4,Bagalkote,807375,46239169,Southern Region
Karnataka,2023,4,Vijayapura,976055,62878513,Southern Region
Karnataka,2023,4,Koppal,524479,44202200,Southern Region
Karnataka,2023,4,Bidar,741449,45892915,Southern Region
Karnataka,2023,4,Bengaluru Rural,1132084,69408928,Southern Region
Karnataka,2023,4,Raichur,776213,44607337,Southern Region
Karnataka,2023,4,Chamarajanagara,313122,27313883,Southern Region
Karnataka,2023,4,Dakshina Kannada,1290406,79936519,Southern Region
Karnataka,2023,4,Hassan,874054,63162055,Southern Region
Karnataka,2023,4,Dharwad,1251728,66600887,Southern Region
Karnataka,2023,4,Shivamogga,870403,51430744,Southern Region
Karnataka,2023,4,Udupi,667022,39685396,Southern Region
Karnataka,2023,4,Gadag,406443,26371219,Southern Region
Kerala,2023,1,Thiruvananthapuram,1196164,5790866,Southern Region
Kerala,2023,1,Kasaragod,352199,7272460,Southern Region
Kerala,2023,1,Malappuram,1043945,11327999,Southern Region
Kerala,2023,1,Pathanamthitta,327848,4496002,Southern Region
Kerala,2023,1,Wayanad,281511,7462010,Southern Region
Kerala,2023,1,Alappuzha,649660,3956500,Southern Region
Kerala,2023,1,Kozhikode,1063764,10336755,Southern Region
Kerala,2023,1,Kollam,756282,5731050,Southern Region
Kerala,2023,1,Thrissur,927648,5348184,Southern Region
Kerala,2023,1,Palakkad,747944,11955428,Southern Region
Kerala,2023,1,Kannur,769407,11743750,Southern Region
Kerala,2023,1,Kottayam,611048,5890990,Southern Region
Kerala,2023,1,Ernakulam,1760620,8892815,Southern Region
Kerala,2023,1,Idukki,334683,16191071,Southern Region
Kerala,2023,2,Thiruvananthapuram,1241042,6354892,Southern Region
Kerala,2023,2,Kasaragod,365799,7727594,Southern Region
Kerala,2023,2,Malappuram,1082848,11475040,Southern Region
Kerala,2023,2,Pathanamthitta,340929,4397954,Southern Region
Kerala,2023,2,Wayanad,292600,7246631,Southern Region
Kerala,2023,2,Alappuzha,675625,3829674,Southern Region
Kerala,2023,2,Kozhikode,1102669,8793853,Southern Region
Kerala,2023,2,Kollam,786161,6933075,Southern Region
Kerala,2023,2,Thrissur,963142,5302267,Southern Region
Kerala,2023,2,Palakkad,777224,13375973,Southern Region
Kerala,2023,2,Kannur,798378,10810493,Southern Region
Kerala,2023,2,Kottayam,635322,6941205,Southern Region
Kerala,2023,2,Ernakulam,1826879,9272340,Southern Region
Kerala,2023,2,Idukki,348723,18849803,Southern Region
Kerala,2023,3,Thiruvananthapuram,1288756,5237375,Southern Region
Kerala,2023,3,Kasaragod,379477,9114678,Southern Region
Kerala,2023,3,Malappuram,1122286,15747619,Southern Region
Kerala,2023,3,Pathanamthitta,354481,3660388,Southern Region
Kerala,2023,3,Wayanad,304106,8337163,Southern Region
Kerala,2023,3,Alappuzha,702662,2846975,Southern Region
Kerala,2023,3,Kozhikode,1142968,10149133,Southern Region
Kerala,2023,3,Kollam,817493,7838703,Southern Region
Kerala,2023,3,Thrissur,1000321,6608692,Southern Region
Kerala,2023,3,Palakkad,807530,18972836,Southern Region
Kerala,2023,3,Kannur,828310,14423435,Southern Region
Kerala,2023,3,Kottayam,660585,8034023,Southern Region
Kerala,2023,3,Ernakulam,1897604,9073384,Southern Region
Kerala,2023,3,Idukki,362564,25000023,Southern Region
Kerala,2023,4,Thiruvananthapuram,1334950,77115870,Southern Region
Kerala,2023,4,Kasaragod,392611,23578195,Southern Region
Kerala,2023,4,Malappuram,1160238,84540605,Southern Region
Kerala,2023,4,Pathanamthitta,367730,22005049,Southern Region
Kerala,2023,4,Wayanad,314903,23024547,Southern Region
Kerala,2023,4,Alappuzha,728812,41346378,Southern Region
Kerala,2023,4,Kozhikode,1181172,75460182,Southern Region
Kerala,2023,4,Kollam,847768,49131409,Southern Region
Kerala,2023,4,Thrissur,1036542,58890256,Southern Region
Kerala,2023,4,Palakkad,836952,60640107,Southern Region
Kerala,2023,4,Kannur,857051,48779264,Southern Region
Kerala,2023,4,Kottayam,685268,44070801,Southern Region
Kerala,2023,4,Ernakulam,1964544,113587855,Southern Region
Kerala,2023,4,Idukki,376433,25133135,Southern Region
Ladakh,2023,1,Kargil,25409,4076993,Northern Region
Ladakh,2023,1,Leh Ladakh,85582,10445502,Northern Region
Ladakh,2023,2,Kargil,26588,8423789,Northern Region
Ladakh,2023,2,Leh Ladakh,89148,17861731,Northern Region
Ladakh,2023,3,Kargil,27747,14562879,Northern Region
Ladakh,2023,3,Leh Ladakh,92688,28073151,Northern Region
Ladakh,2023,4,Kargil,28762,2052328,Northern Region
Ladakh,2023,4,Leh Ladakh,96066,5055795,Northern Region
Lakshadweep,2023,1,Lakshadweep,7267,43821,Southern Region
Lakshadweep,2023,2,Lakshadweep,7585,90501,Southern Region
Lakshadweep,2023,3,Lakshadweep,7912,294406,Southern Region
Lakshadweep,2023,4,Lakshadweep,8225,924554,Southern Region
Madhya Pradesh,2023,1,Morena,479647,37631269,Central Region
Madhya Pradesh,2023,1,Alirajpur,75360,23434331,Central Region
Madhya Pradesh,2023,1,Sehore,526495,65379842,Central Region
Madhya Pradesh,2023,1,Rajgarh,454742,87778262,Central Region
Madhya Pradesh,2023,1,Khargone,460046,77096706,Central Region
Madhya Pradesh,2023,1,Satna,596769,52881467,Central Region
Madhya Pradesh,2023,1,Narsinghpur,343846,34114219,Central Region
Madhya Pradesh,2023,1,Jabalpur,1025803,39083376,Central Region
Madhya Pradesh,2023,1,Hoshangabad,447376,39928185,Central Region
Madhya Pradesh,2023,1,Vidisha,449990,68496548,Central Region
Madhya Pradesh,2023,1,Balaghat,452700,58300660,Central Region
Madhya Pradesh,2023,1,Singrauli,362658,65603700,Central Region
Madhya Pradesh,2023,1,Betul,459626,69729003,Central Region
Madhya Pradesh,2023,1,Sidhi,226795,41401608,Central Region
Madhya Pradesh,2023,1,Datia,173988,21850490,Central Region
Madhya Pradesh,2023,1,Dewas,579697,75964676,Central Region
Madhya Pradesh,2023,1,Sheopur,122856,29666430,Central Region
Madhya Pradesh,2023,1,Neemuch,294613,34986206,Central Region
Madhya Pradesh,2023,1,Raisen,443050,71097545,Central Region
Madhya Pradesh,2023,1,Mandsaur,463718,59763542,Central Region
Madhya Pradesh,2023,1,Barwani,224144,67968547,Central Region
Madhya Pradesh,2023,1,Katni,317477,31459722,Central Region
Madhya Pradesh,2023,1,Dindori,108680,38322192,Central Region
Madhya Pradesh,2023,1,Shivpuri,368571,77723539,Central Region
Madhya Pradesh,2023,1,Gwalior,1123707,34624349,Central Region
Madhya Pradesh,2023,1,Anuppur,183119,25516447,Central Region
Madhya Pradesh,2023,1,Agar Malwa,154686,31911322,Central Region
Madhya Pradesh,2023,1,Ashoknagar,180467,37121086,Central Region
Madhya Pradesh,2023,1,Sagar,699722,72760363,Central Region
Madhya Pradesh,2023,1,Niwari,79831,9762781,Central Region
Madhya Pradesh,2023,1,Rewa,651354,47280365,Central Region
Madhya Pradesh,2023,1,Shajapur,311369,42769385,Central Region
Madhya Pradesh,2023,1,Ujjain,832451,68659362,Central Region
Madhya Pradesh,2023,1,Bhind,401533,34108201,Central Region
Madhya Pradesh,2023,1,Tikamgarh,203615,34104680,Central Region
